Outer_Fold,FS_method,Top_k,Classifier,Inner_F1,Test_F1,Test_Accuracy,Test_AUC
2,RF_importance,70,XGBoost,0.790444541741506,0.7880894276640742,0.7942238267148014,0.8218646432932147
2,RF_importance,70,LightGBM,0.7866808729138485,0.7935443244644489,0.8014440433212996,0.7968341182626897
2,RF_importance,70,Stacking Ensemble,0.7593804352743821,0.7845114657636293,0.7942238267148014,0.7902930402930403
2,RF_importance,70,Soft Voting Ensemble,0.7999525861560649,0.7930183244029756,0.8050541516245487,0.832766439909297
2,RF_importance,90,Random Forest,0.8158293895055864,0.7921330527616364,0.8050541516245487,0.8315018315018315
2,RF_importance,90,SVM (RBF),0.6346100325735534,0.7044454019143037,0.7148014440433214,0.6708529565672423
2,RF_importance,90,Logistic Regression,0.5425450290372198,0.5502630446360315,0.5523465703971119,0.5094627594627594
2,RF_importance,90,XGBoost,0.8263221582339882,0.7928240004902828,0.8014440433212996,0.8148438862724577
2,RF_importance,90,LightGBM,0.8138518683539586,0.8003576731997271,0.8086642599277978,0.8114861329147044
2,RF_importance,90,Soft Voting Ensemble,0.8294632513419623,0.7964211304992149,0.8086642599277978,0.8343799058084773
2,Boruta,10,Random Forest,0.7563259866290895,0.8106225159781185,0.8194945848375451,0.7953950811093669
2,Boruta,10,SVM (RBF),0.4782919361716132,0.6296900987037098,0.628158844765343,0.5638845281702425
2,Boruta,10,Logistic Regression,0.4820603735124504,0.5131747159763874,0.5090252707581228,0.5461364032792604
2,Boruta,10,XGBoost,0.7607029405980735,0.7887134927015549,0.7942238267148014,0.7948717948717948
2,Boruta,10,LightGBM,0.7562102813361343,0.7717397128430984,0.776173285198556,0.8018053375196231
2,Boruta,10,Stacking Ensemble,0.7477729142287355,0.7844342769379932,0.7978339350180506,0.7967032967032966
2,Boruta,10,Soft Voting Ensemble,0.7560457694304881,0.7690367252907071,0.7833935018050542,0.7886795743938602
2,Boruta,30,Random Forest,0.787218416778476,0.7980919547706552,0.8086642599277978,0.8298229548229549
2,Boruta,30,SVM (RBF),0.5914295495301151,0.5950450599090659,0.592057761732852,0.6357927786499216
2,Boruta,30,Logistic Regression,0.4817558504228718,0.5529367926027556,0.5523465703971119,0.5000436071864643
2,Boruta,30,XGBoost,0.743227654610298,0.7927160947141645,0.7978339350180506,0.8130559916274201
2,Boruta,30,LightGBM,0.7487823360668987,0.7961270543611495,0.8014440433212996,0.8020233734519449
2,Boruta,30,Stacking Ensemble,0.7525355993706482,0.7590227583103397,0.7725631768953068,0.7718035932321645
2,Boruta,30,Soft Voting Ensemble,0.7757840254646029,0.8066783982960081,0.8194945848375451,0.8208180708180709
2,Boruta,50,Random Forest,0.8124206980480402,0.7887389090086192,0.8014440433212996,0.8125327053898482
2,Boruta,50,SVM (RBF),0.6156317466436565,0.671249370578044,0.6714801444043321,0.6503357753357755
2,Boruta,50,Logistic Regression,0.5367935975195598,0.546273914787492,0.5451263537906137,0.5246816675388104
2,Boruta,50,XGBoost,0.8110622380017727,0.7833624263088855,0.7906137184115524,0.8019361590790162
2,Boruta,50,LightGBM,0.8253830286329416,0.7914897156368783,0.7978339350180506,0.7932583289726148
2,Boruta,50,Stacking Ensemble,0.8248142667609535,0.7669513599116488,0.7833935018050542,0.7734170591313448
2,Boruta,50,Soft Voting Ensemble,0.8124425660120409,0.7786004573086664,0.7906137184115524,0.8040729112157684
2,Boruta,70,Random Forest,0.813419879405579,0.787819481139369,0.8014440433212996,0.8339002267573696
2,Boruta,70,SVM (RBF),0.5700564498870747,0.6432533777021421,0.6462093862815884,0.6901709401709402
2,Boruta,70,Logistic Regression,0.5520053919859409,0.4820381730748239,0.4873646209386281,0.5221960579103435
2,Boruta,70,XGBoost,0.7949206480444384,0.7743869298123142,0.7833935018050542,0.8166753881039595
2,Boruta,70,LightGBM,0.7984500368542005,0.78942780115816,0.7978339350180506,0.8100907029478458
2,Boruta,70,Soft Voting Ensemble,0.8165005513556237,0.7767355011143501,0.7906137184115524,0.8313055991627419
2,Boruta,90,Random Forest,0.8022800812747353,0.7930183244029756,0.8050541516245487,0.8161739054596198
2,Boruta,90,SVM (RBF),0.6243413793560636,0.6288201313171125,0.6462093862815884,0.6747557997557997
2,Boruta,90,Logistic Regression,0.5363087161829483,0.5112191210706084,0.516245487364621,0.5406855049712191
2,Boruta,90,XGBoost,0.8031889492492349,0.7980919547706552,0.8086642599277978,0.8171986743415315
2,Boruta,90,LightGBM,0.7997447587597369,0.7852903277808386,0.7942238267148014,0.8012384440955869
2,Boruta,90,Stacking Ensemble,0.7963576305755077,0.7862349242980227,0.7978339350180506,0.7993197278911565
2,Boruta,90,Soft Voting Ensemble,0.7912518032623246,0.7853523364179006,0.7978339350180506,0.8144514215942787
2,RFE_SVM,10,Random Forest,0.7893217893217893,0.7833624263088855,0.7906137184115524,0.8246991104133963
2,RFE_SVM,10,SVM (RBF),0.6221462098655082,0.656390624632785,0.6606498194945848,0.7206305599162742
2,RFE_SVM,10,Logistic Regression,0.579603162264769,0.5496095820059688,0.5487364620938628,0.5941043083900226
2,RFE_SVM,10,XGBoost,0.7676155897354052,0.7819158263575045,0.7870036101083032,0.8097854526425956
2,RFE_SVM,10,LightGBM,0.7934642808571818,0.7621330550850162,0.7653429602888087,0.7959183673469389
2,RFE_SVM,10,Stacking Ensemble,0.7808374623631517,0.7733744660274279,0.7870036101083032,0.8076923076923077
2,RFE_SVM,10,Soft Voting Ensemble,0.7792015638803034,0.7542674609585248,0.7653429602888087,0.8262253619396475
2,RFE_SVM,30,Random Forest,0.8013008127988965,0.8078913459091713,0.8158844765342961,0.8331371009942439
2,RFE_SVM,30,SVM (RBF),0.6040783084393633,0.6653972056478098,0.6714801444043321,0.7032094889237748
2,RFE_SVM,30,Logistic Regression,0.6262419117090398,0.5595667870036101,0.5595667870036101,0.6054421768707483
2,RFE_SVM,30,XGBoost,0.8209981179741189,0.7961270543611495,0.8014440433212996,0.8319379033664748
2,RFE_SVM,30,LightGBM,0.7999867764748199,0.7835888146473117,0.7870036101083032,0.8178527821384962
2,RFE_SVM,30,Stacking Ensemble,0.782090761282996,0.7904727832525666,0.8014440433212996,0.8032007674864818
2,RFE_SVM,30,Soft Voting Ensemble,0.7975502098076186,0.8098109078152693,0.8158844765342961,0.8352520495377638
2,RFE_SVM,50,Random Forest,0.8018723635495815,0.7946871155082759,0.8050541516245487,0.8371489621489622
2,RFE_SVM,50,SVM (RBF),0.6395982965316531,0.6465647166602813,0.6534296028880866,0.6756933542647828
2,RFE_SVM,50,Logistic Regression,0.5978855493846466,0.5234657039711191,0.5234657039711191,0.586603872318158
2,RFE_SVM,50,XGBoost,0.7836925101656841,0.7833624263088855,0.7906137184115524,0.8322867608581894
2,RFE_SVM,50,LightGBM,0.7959847088114418,0.7887134927015549,0.7942238267148014,0.8269666841095412
2,RFE_SVM,50,Stacking Ensemble,0.7720941091808805,0.8098954773224777,0.8194945848375451,0.7865864294435723
2,RFE_SVM,50,Soft Voting Ensemble,0.7903810191678354,0.7792693507967585,0.7870036101083032,0.8318070818070817
2,RFE_SVM,70,Random Forest,0.813536700081816,0.7920724669649055,0.8014440433212996,0.8200113378684808
2,RFE_SVM,70,SVM (RBF),0.6609668205523203,0.6531845966043145,0.6642599277978339,0.6816239316239315
2,RFE_SVM,70,Logistic Regression,0.5819471749649746,0.5365268273797698,0.5379061371841155,0.6092796092796093
2,RFE_SVM,70,XGBoost,0.819280347055359,0.7901456035662743,0.7978339350180506,0.8488138845281703
2,RFE_SVM,70,LightGBM,0.8069238534054596,0.7874357204994186,0.7942238267148014,0.836865515436944
2,RFE_SVM,70,Stacking Ensemble,0.8082908521947545,0.7878972178954928,0.7978339350180506,0.8055991627420198
2,RFE_SVM,70,Soft Voting Ensemble,0.8206472178360834,0.8003576731997271,0.8086642599277978,0.8259637188208618
2,RFE_SVM,90,Random Forest,0.8215728017967944,0.7962257768831964,0.8050541516245487,0.8273809523809524
2,RFE_SVM,90,SVM (RBF),0.6101668162093767,0.6414548331640327,0.6498194945848376,0.6704822954822955
2,RFE_SVM,90,Logistic Regression,0.614317260242528,0.5395762665340873,0.5379061371841155,0.5871271585557299
2,RFE_SVM,90,XGBoost,0.8266960100994559,0.7942341405732494,0.8014440433212996,0.8395255538112681
2,RFE_SVM,90,LightGBM,0.8328737139975535,0.8051352033115405,0.8122743682310469,0.8222571079713937
2,RFE_SVM,90,Soft Voting Ensemble,0.8407786676288799,0.7962257768831964,0.8050541516245487,0.8226495726495726
2,mRMR,10,Random Forest,0.795911886701048,0.7650605331835679,0.7725631768953068,0.8120530263387407
2,mRMR,10,SVM (RBF),0.5617534745410051,0.658096911229211,0.6570397111913358,0.663134484563056
2,mRMR,10,Logistic Regression,0.4847143071335288,0.5697964072614699,0.5776173285198556,0.5047095761381475
2,mRMR,10,XGBoost,0.7612312033706166,0.7603838234652246,0.7653429602888087,0.8109192394906681
2,mRMR,10,LightGBM,0.7703822683411399,0.7615808974928009,0.7653429602888087,0.8116605616605617
2,mRMR,10,Stacking Ensemble,0.7518923583505591,0.7836994948983529,0.7942238267148014,0.7857142857142858
2,mRMR,10,Soft Voting Ensemble,0.7869580266948569,0.7684219039853604,0.776173285198556,0.8069945927088784
2,mRMR,30,Random Forest,0.812500442609725,0.7954723172563681,0.8050541516245487,0.8154325832897261
2,mRMR,30,SVM (RBF),0.654613440202569,0.6206723506669739,0.6209386281588448,0.6244113029827315
2,mRMR,30,Logistic Regression,0.5290358523607258,0.4915594516721573,0.4873646209386281,0.4694749694749694
2,mRMR,30,XGBoost,0.8105263913410324,0.7441206779180314,0.7472924187725631,0.7831850688993547
2,mRMR,30,LightGBM,0.8121920837369997,0.7373714680379388,0.740072202166065,0.7905546834118262
2,mRMR,30,Stacking Ensemble,0.8074842375503849,0.8041033519898106,0.8158844765342961,0.7703645560788417
2,mRMR,30,Soft Voting Ensemble,0.8266765178843062,0.8041033519898106,0.8158844765342961,0.8134048491191349
2,mRMR,50,Random Forest,0.7880047142897152,0.7836994948983529,0.7942238267148014,0.8377812663526949
2,mRMR,50,SVM (RBF),0.6371253743614513,0.6808852012595952,0.6859205776173285,0.6417233560090703
2,mRMR,50,Logistic Regression,0.4999193305983213,0.5279908419422553,0.5270758122743683,0.47191697191697196
2,mRMR,50,XGBoost,0.7851970231878858,0.7825022397607422,0.7870036101083032,0.8066021280306994
2,mRMR,50,LightGBM,0.7664313997132167,0.7689168698776379,0.7725631768953068,0.8003226931798361
2,mRMR,50,Stacking Ensemble,0.7649861500431886,0.8066783982960081,0.8194945848375451,0.7537938252223966
2,mRMR,50,Soft Voting Ensemble,0.7910005474151215,0.7912889863054282,0.8014440433212996,0.8307169021454734
2,mRMR,70,Random Forest,0.7747330713661983,0.7989455342278485,0.8122743682310469,0.815803244374673
2,mRMR,70,SVM (RBF),0.5304956448408115,0.6872345734553174,0.6967509025270758,0.6463239141810571
2,mRMR,70,Logistic Regression,0.5006076388888888,0.5049051928956019,0.5018050541516246,0.4287022501308215
2,mRMR,70,XGBoost,0.7613844998330922,0.7732185103071669,0.779783393501805,0.80136926565498
2,mRMR,70,LightGBM,0.7692905510342866,0.7677566288970639,0.7725631768953068,0.8052939124367695
2,mRMR,70,Stacking Ensemble,0.7512883129408863,0.7921330527616364,0.8050541516245487,0.7301151229722659
2,mRMR,70,Soft Voting Ensemble,0.777733423918602,0.8023646266192375,0.8158844765342961,0.8146258503401361
2,mRMR,90,Random Forest,0.7878969380749914,0.7844342769379932,0.7978339350180506,0.808804290947148
2,mRMR,90,SVM (RBF),0.3069719368579303,0.6858109362777606,0.6931407942238267,0.651883830455259
2,mRMR,90,Logistic Regression,0.4808439072304989,0.4969067234410194,0.4945848375451263,0.4599249956392814
2,mRMR,90,XGBoost,0.7900268615692153,0.7758921651471229,0.7833935018050542,0.8043345543345544
2,mRMR,90,LightGBM,0.7813192303171145,0.7772685553447959,0.7833935018050542,0.797008547008547
2,mRMR,90,Stacking Ensemble,0.796104536489152,0.787819481139369,0.8014440433212996,0.7528780743066458
2,mRMR,90,Soft Voting Ensemble,0.7995131307961764,0.7980245119234288,0.8122743682310469,0.8131868131868132
2,ReliefF,10,Random Forest,0.7932915298325846,0.8010518035748329,0.8086642599277978,0.7612942612942613
2,ReliefF,10,SVM (RBF),0.5375575997396235,0.5595667870036101,0.5595667870036101,0.42451596023024596
2,ReliefF,10,Logistic Regression,0.5431034482758621,0.5275287858635759,0.5234657039711191,0.48909820338391774
2,ReliefF,10,XGBoost,0.7961120723895962,0.7751294343289031,0.779783393501805,0.7698412698412698
2,ReliefF,10,LightGBM,0.794618917999198,0.7665524160337235,0.7689530685920578,0.7706261991976279
2,ReliefF,10,Stacking Ensemble,0.748690398837644,0.7767355011143501,0.7906137184115524,0.7700375021803594
2,ReliefF,10,Soft Voting Ensemble,0.7924207749893332,0.819467794971002,0.8303249097472925,0.7606837606837606
2,ReliefF,30,Random Forest,0.8267767558687051,0.7811313899856557,0.7906137184115524,0.7895517181231467
2,ReliefF,30,SVM (RBF),0.5512061771136108,0.6384083930435729,0.6353790613718412,0.5827228327228327
2,ReliefF,30,Logistic Regression,0.5381675608120465,0.5203772075529554,0.516245487364621,0.455913134484563
2,ReliefF,30,XGBoost,0.802482442224147,0.76099800403415,0.7653429602888087,0.7935199720914006
2,ReliefF,30,LightGBM,0.8039101182693875,0.7558594482331967,0.7581227436823105,0.7954822954822955
2,ReliefF,30,Stacking Ensemble,0.8110202526956347,0.7801038259080733,0.7942238267148014,0.7821821036106751
2,ReliefF,30,Soft Voting Ensemble,0.8007589612788515,0.7954723172563681,0.8050541516245487,0.7947409733124019
2,ReliefF,50,Random Forest,0.824124991674796,0.8167727922554481,0.8267148014440433,0.8006279434850863
2,ReliefF,50,SVM (RBF),0.6696192547792102,0.641943275825463,0.6389891696750902,0.562358276643991
2,ReliefF,50,Logistic Regression,0.5023402349718139,0.5544030979049029,0.5523465703971119,0.5075004360718647
2,ReliefF,50,XGBoost,0.8112843144942713,0.7914897156368783,0.7978339350180506,0.8133612419326705
2,ReliefF,50,LightGBM,0.8161180199380157,0.7846929368333027,0.7906137184115524,0.808128379556951
2,ReliefF,50,Soft Voting Ensemble,0.8160784658175961,0.8075306044089225,0.8194945848375451,0.7977280655852084
2,ReliefF,70,Random Forest,0.8187927152526912,0.8133302978068321,0.8231046931407943,0.8187903366474796
2,ReliefF,70,SVM (RBF),0.5178441695314385,0.6365030319384244,0.6353790613718412,0.5726059654631084
2,ReliefF,70,Logistic Regression,0.4867748450556565,0.546273914787492,0.5451263537906137,0.5122972265829409
2,ReliefF,70,XGBoost,0.8287477165507177,0.7921173183218094,0.7978339350180506,0.7943921158206873
2,ReliefF,70,LightGBM,0.8274032201473628,0.7732185103071669,0.779783393501805,0.807605093319379
2,ReliefF,70,Stacking Ensemble,0.8108477119407022,0.7810566875180237,0.7942238267148014,0.7865864294435722
2,ReliefF,70,Soft Voting Ensemble,0.7961251976586123,0.8144112623641678,0.8267148014440433,0.8114861329147042
2,ReliefF,90,Random Forest,0.8121160515457521,0.8049231852988465,0.8158844765342961,0.8280350601779173
2,ReliefF,90,SVM (RBF),0.4798481465831318,0.624679450268944,0.628158844765343,0.5629251700680272
2,ReliefF,90,Logistic Regression,0.4810064211244186,0.5405099949863547,0.5415162454873647,0.5136490493633351
2,ReliefF,90,XGBoost,0.8177563739127072,0.8010518035748329,0.8086642599277978,0.7969213326356184
2,ReliefF,90,LightGBM,0.8045783414835745,0.807522087948867,0.8122743682310469,0.804552590266876
2,ReliefF,90,Stacking Ensemble,0.7789259196917245,0.7896230429693443,0.8014440433212996,0.7820076748648177
2,ReliefF,90,Soft Voting Ensemble,0.8070882398225966,0.8014439344601372,0.8158844765342961,0.8260509331937904
3,LASSO,10,Random Forest,0.7665645679050245,0.747021919693692,0.7581227436823105,0.77663772691397
3,LASSO,10,SVM (RBF),0.6546317224568954,0.5762162562781363,0.5740072202166066,0.5967070069280014
3,LASSO,10,Logistic Regression,0.508714366718155,0.5519791457293023,0.5487364620938628,0.5099535210032449
3,LASSO,10,XGBoost,0.7707736389684814,0.7599115247201214,0.7653429602888087,0.7820748925721301
3,LASSO,10,LightGBM,0.7535816618911175,0.7470407641998649,0.7509025270758123,0.7821187406822765
3,LASSO,10,Stacking Ensemble,0.6960955180103199,0.7517444361681395,0.7653429602888087,0.7854511970534069
3,LASSO,10,Soft Voting Ensemble,0.7555547005523441,0.7379574220426932,0.7472924187725631,0.7698412698412698
3,LASSO,30,Random Forest,0.8088657652121498,0.7764070512895991,0.7870036101083032,0.831842497588354
3,LASSO,30,SVM (RBF),0.6381260096930533,0.5771609877594259,0.5884476534296029,0.5995352100324476
3,LASSO,30,Logistic Regression,0.5464475377924499,0.5221563315429592,0.51985559566787,0.5136806103656932
3,LASSO,30,XGBoost,0.8038127152072235,0.7585565489251261,0.7653429602888087,0.8110584933789352
3,LASSO,30,LightGBM,0.7989920599746612,0.7659855781889685,0.7725631768953068,0.8218889765851092
3,LASSO,30,Stacking Ensemble,0.7942367256819707,0.7364671707015636,0.7509025270758123,0.7969394019117775
3,LASSO,30,Soft Voting Ensemble,0.807301060559306,0.7696766731539585,0.779783393501805,0.824782951854775
3,LASSO,50,Random Forest,0.806340360843267,0.7772282576407138,0.7870036101083032,0.8373015873015873
3,LASSO,50,SVM (RBF),0.5569087550380271,0.5938575259178974,0.5956678700361011,0.6474611944225203
3,LASSO,50,Logistic Regression,0.5244949028489716,0.5035215912246598,0.5018050541516246,0.5235025870384986
3,LASSO,50,XGBoost,0.7968301890006194,0.7787703663250457,0.7870036101083032,0.8211435587126196
3,LASSO,50,LightGBM,0.8104465554815121,0.7712963556075525,0.776173285198556,0.8121546961325967
3,LASSO,50,Soft Voting Ensemble,0.7983941852603111,0.7336941419166945,0.740072202166065,0.8360299921073402
3,LASSO,70,Random Forest,0.8041529278956329,0.7924712413474496,0.8050541516245487,0.8413794615452074
3,LASSO,70,SVM (RBF),0.607058095735092,0.6462093862815884,0.6462093862815884,0.6836797334034903
3,LASSO,70,Logistic Regression,0.512037564949644,0.4819355734518189,0.4801444043321299,0.5148645093396474
3,LASSO,70,XGBoost,0.8030027408655145,0.7848713797372516,0.7906137184115524,0.839603613084276
3,LASSO,70,LightGBM,0.7911124336164321,0.7746862001219599,0.779783393501805,0.8246952556344822
3,LASSO,70,Stacking Ensemble,0.7970630179426996,0.7720179314006017,0.779783393501805,0.801148820485837
3,LASSO,70,Soft Voting Ensemble,0.7766001266068082,0.7379574220426932,0.7472924187725631,0.8464877663772692
3,LASSO,90,Random Forest,0.7919577131605886,0.7915658952699653,0.8014440433212996,0.8578444269052004
3,LASSO,90,SVM (RBF),0.5467076112358988,0.6418460930727617,0.6425992779783394,0.7002762430939227
3,LASSO,90,Logistic Regression,0.4926531174307657,0.4760295706960381,0.4729241877256318,0.4952205559940367
3,LASSO,90,XGBoost,0.8027266118547813,0.7997078363070964,0.8050541516245487,0.8442515127598001
3,LASSO,90,LightGBM,0.7819484259425294,0.7826445811208358,0.7870036101083032,0.845698500394633
3,LASSO,90,Soft Voting Ensemble,0.7895750526451,0.7767974056170838,0.7833935018050542,0.8639393142155574
3,RF_importance,10,Random Forest,0.7725881584516208,0.7712710567089458,0.779783393501805,0.8130755064456722
3,RF_importance,10,SVM (RBF),0.6040560638667656,0.6724464697052434,0.6714801444043321,0.692953608699465
3,RF_importance,10,Logistic Regression,0.4689906070708932,0.4952102317716371,0.4981949458483754,0.5227133210558625
3,RF_importance,10,XGBoost,0.7889350569405971,0.7605406402178702,0.7653429602888087,0.8101815311760062
3,RF_importance,10,LightGBM,0.786205474276156,0.7442290860809386,0.7472924187725631,0.8227659387880383
3,RF_importance,10,Soft Voting Ensemble,0.7550043389108365,0.7734146074528108,0.779783393501805,0.8187757607647111
3,RF_importance,30,Random Forest,0.8297713221097123,0.7881699527908915,0.7978339350180506,0.8657151626764887
3,RF_importance,30,SVM (RBF),0.7010930235493377,0.6445836507193243,0.6425992779783394,0.7124002455494167
3,RF_importance,30,Logistic Regression,0.4979872871670389,0.512211560455735,0.5090252707581228,0.4736472858019819
3,RF_importance,30,XGBoost,0.817504318192428,0.7820735378228794,0.7870036101083032,0.8259230027185828
3,RF_importance,30,LightGBM,0.8104458866548263,0.7746862001219599,0.779783393501805,0.8385074103306147
3,RF_importance,30,Stacking Ensemble,0.8276617297434813,0.7855406646655357,0.7942238267148014,0.7762430939226519
3,RF_importance,30,Soft Voting Ensemble,0.8191974838496435,0.7686476167999715,0.776173285198556,0.8607384021748662
3,RF_importance,50,Random Forest,0.7940113161961816,0.7991453172601484,0.8086642599277978,0.8560466543891958
3,RF_importance,50,SVM (RBF),0.5343291095404658,0.60959227511918,0.6064981949458483,0.6969437867227922
3,RF_importance,50,Logistic Regression,0.4932469695693033,0.4877515150261933,0.483754512635379,0.481496097518197
3,RF_importance,50,XGBoost,0.7917204789279019,0.7828790068353746,0.7906137184115524,0.8303078137332283
3,RF_importance,50,LightGBM,0.7790826422064555,0.7801836251987553,0.7870036101083032,0.8489432605454703
3,RF_importance,50,Stacking Ensemble,0.7996170254842394,0.7780157757064319,0.7870036101083032,0.7893975269665878
3,RF_importance,50,Soft Voting Ensemble,0.7772713587172672,0.7727322226631198,0.779783393501805,0.8575813382443217
3,RF_importance,70,Random Forest,0.8138318520788641,0.7975762325678677,0.8086642599277978,0.8546873629746559
3,RF_importance,70,SVM (RBF),0.5385020025949117,0.6451674834176074,0.6425992779783394,0.7144172586161537
3,RF_importance,70,Logistic Regression,0.4899956951001772,0.4912826121869887,0.4873646209386281,0.4891256686836797
3,RF_importance,70,XGBoost,0.8060584477251145,0.7679051452378141,0.776173285198556,0.8370165745856354
3,RF_importance,70,LightGBM,0.8196947538962249,0.7869675752431853,0.7942238267148014,0.8326317635709901
3,RF_importance,70,Stacking Ensemble,0.7911905513823021,0.7562724374767454,0.7653429602888087,0.7883890204332192
3,RF_importance,70,Soft Voting Ensemble,0.8127654986522912,0.7693573191376534,0.776173285198556,0.8649039726387794
3,RF_importance,90,Random Forest,0.8179810035759443,0.7899375998345798,0.8014440433212996,0.8547312110848022
3,RF_importance,90,SVM (RBF),0.6864418710337175,0.6264956834993743,0.6245487364620939,0.7235815136367623
3,RF_importance,90,Logistic Regression,0.5065697231903218,0.5262733104923083,0.5234657039711191,0.49666754362886967
3,RF_importance,90,XGBoost,0.8134314035867599,0.7828790068353746,0.7906137184115524,0.8293870034201526
3,RF_importance,90,LightGBM,0.8002923962195514,0.7693573191376534,0.776173285198556,0.820222748399544
3,RF_importance,90,Stacking Ensemble,0.8095359530615553,0.7712710567089458,0.779783393501805,0.7946154520740157
3,RF_importance,90,Soft Voting Ensemble,0.8259368908946247,0.7666580483709825,0.7725631768953068,0.866920985705516
3,Boruta,10,Random Forest,0.7770575878254653,0.7560518680918071,0.7689530685920578,0.8175699377356835
3,Boruta,10,SVM (RBF),0.6761751442662481,0.553425195602302,0.5523465703971119,0.6027799701832851
3,Boruta,10,Logistic Regression,0.5424842899676396,0.5228344985515871,0.51985559566787,0.4981145312637026
3,Boruta,10,XGBoost,0.763956862976935,0.7495934656367266,0.7581227436823105,0.814303253529773
3,Boruta,10,LightGBM,0.7712465018850916,0.7303621739164441,0.7364620938628159,0.7997018328510042
3,Boruta,10,Stacking Ensemble,0.7724250345102046,0.761248207309233,0.7725631768953068,0.7873366657897044
3,Boruta,10,Soft Voting Ensemble,0.772528871320658,0.7352124409886143,0.7472924187725631,0.8127247215645006
3,Boruta,30,Random Forest,0.814526124204993,0.7890732289994858,0.8014440433212996,0.8545777426992897
3,Boruta,30,SVM (RBF),0.6312372867663623,0.5655445637395096,0.5667870036101083,0.6643646408839778
3,Boruta,30,Logistic Regression,0.5221239362008095,0.4981128545437536,0.4945848375451263,0.5106112426554416
3,Boruta,30,XGBoost,0.8026072780542762,0.7504143828633796,0.7545126353790613,0.8315355608173287
3,Boruta,30,LightGBM,0.8007688931206384,0.7592503673668867,0.7653429602888087,0.8301324212926423
3,Boruta,30,Stacking Ensemble,0.7663168018450028,0.7670217016347156,0.779783393501805,0.7918091730246425
3,Boruta,30,Soft Voting Ensemble,0.8155312297963402,0.7122193560302679,0.7220216606498195,0.8404367271770586
3,Boruta,50,Random Forest,0.8147554959136001,0.7949680101843585,0.8050541516245487,0.8614618959922827
3,Boruta,50,SVM (RBF),0.5555628040521258,0.5898681153306716,0.5956678700361011,0.6803692010874332
3,Boruta,50,Logistic Regression,0.5476457496576072,0.4582557088818772,0.4548736462093863,0.46746470227133213
3,Boruta,50,XGBoost,0.8107099903877557,0.7916775785759448,0.7978339350180506,0.8516179952644042
3,Boruta,50,LightGBM,0.8236528970279092,0.8008065032710941,0.8050541516245487,0.8635885293343857
3,Boruta,50,Stacking Ensemble,0.7792690185932997,0.7937689855572463,0.8014440433212996,0.8123739366833289
3,Boruta,50,Soft Voting Ensemble,0.811363404091595,0.7794927533218936,0.7870036101083032,0.8548189073050952
3,Boruta,70,Random Forest,0.8058343907923149,0.8044133577995232,0.8158844765342961,0.8514864509339647
3,Boruta,70,SVM (RBF),0.6049640437418281,0.6240468330877805,0.628158844765343,0.7008681925808997
3,Boruta,70,Logistic Regression,0.5323816111694176,0.4636760877591346,0.4620938628158845,0.47816364114706655
3,Boruta,70,XGBoost,0.8186893431709888,0.7916775785759448,0.7978339350180506,0.8467508550381478
3,Boruta,70,LightGBM,0.8084979945735519,0.7894608755237988,0.7942238267148014,0.8506533368411822
3,Boruta,70,Stacking Ensemble,0.8234720082177709,0.7889333226958135,0.7978339350180506,0.8144786459703586
3,Boruta,70,Soft Voting Ensemble,0.8276055771419599,0.7738571314598001,0.7833935018050542,0.8579321231254933
3,Boruta,90,Random Forest,0.8286731668106169,0.8128534980344436,0.8231046931407943,0.8557177935630974
3,Boruta,90,SVM (RBF),0.6108448267787592,0.6150620324780552,0.6209386281588448,0.694290976058932
3,Boruta,90,Logistic Regression,0.551150199142112,0.4978569343877929,0.4981949458483754,0.4701394369902657
3,Boruta,90,XGBoost,0.8080844582448902,0.8059625173161051,0.8122743682310469,0.8632815925633605
3,Boruta,90,LightGBM,0.8109406020796535,0.7900125614218245,0.7942238267148014,0.8729720249057266
3,Boruta,90,Stacking Ensemble,0.7934865180867503,0.7903659376341546,0.7978339350180506,0.8178549504516356
3,Boruta,90,Soft Voting Ensemble,0.8344972521613646,0.7663190358417934,0.776173285198556,0.8576690344646146
3,RFE_SVM,10,Random Forest,0.8016782924824308,0.7740657293750783,0.779783393501805,0.8296281680259581
3,RFE_SVM,10,SVM (RBF),0.6647389997418003,0.6810161837483387,0.6895306859205776,0.6814434797860212
3,RFE_SVM,10,Logistic Regression,0.5799638802724086,0.562443480799493,0.5667870036101083,0.5216171183022011
3,RFE_SVM,10,XGBoost,0.7898920115762913,0.7452569028141182,0.7472924187725631,0.8356572831710953
3,RFE_SVM,10,LightGBM,0.7928630664732323,0.7627480014631626,0.7653429602888087,0.8225905463474524
3,RFE_SVM,10,Stacking Ensemble,0.7286870601207758,0.7746411601970052,0.7833935018050542,0.8064982899237043
3,RFE_SVM,10,Soft Voting Ensemble,0.7839219038749545,0.7395969732199311,0.7472924187725631,0.8229851793387706
3,RFE_SVM,30,Random Forest,0.824388807674053,0.7761105969031983,0.7833935018050542,0.8413356134350609
3,RFE_SVM,30,SVM (RBF),0.6120553359683794,0.6123054351270439,0.6137184115523465,0.6806980619135315
3,RFE_SVM,30,Logistic Regression,0.6152179843186395,0.5212679172615095,0.51985559566787,0.5713408752082785
3,RFE_SVM,30,XGBoost,0.8182003812570058,0.7768727613891528,0.779783393501805,0.8432430062264316
3,RFE_SVM,30,LightGBM,0.8170625544086557,0.776369371249156,0.779783393501805,0.8458300447250724
